protein,rank
NDUA6_HUMAN,0.0002021094531817578
NDUC2_HUMAN,0.00021453747913914573
NDUS6_HUMAN,0.00020247446806183507
ACPM_HUMAN,0.00023323330840670887
NU6M_HUMAN,0.00024351255802827933
NU3M_HUMAN,0.00024333155101217074
T126B_HUMAN,0.00017661269016504513
EFNMT_HUMAN,8.451337194371206e-05
NDUV1_HUMAN,0.00020552827559791283
NDUAB_HUMAN,0.0002021389715366566
NSUN3_HUMAN,0.00020437643752320921
CSKMT_HUMAN,6.271557149719946e-05
NDUB3_HUMAN,0.0002049932823666618
ACAD9_HUMAN,0.00017547924076305801
RF1ML_HUMAN,0.0003022724003017052
NDUF5_HUMAN,0.00017208802537878814
NDUF4_HUMAN,0.0001761051642465726
CIA30_HUMAN,0.0001771100368656922
FUCO2_HUMAN,0.0003926209800918576
PERM_HUMAN,0.00046132282067209995
ENPL_HUMAN,0.000394622164853384
PDIA1_HUMAN,0.0002765065402280966
ARSA_HUMAN,0.00037840981023384916
DSN1_HUMAN,0.00037554237121405594
RETN_HUMAN,0.0003724888819422572
FSTL3_HUMAN,0.00032079215598107726
PDIA6_HUMAN,0.000316017365907123
VAT1_HUMAN,0.00043208998601915
ASPG_HUMAN,0.0003953845228960135
ADA2_HUMAN,0.000414484238619009
HMHA1_HUMAN,0.000402922426440276
TENA_HUMAN,0.00031347190423055166
FETA_HUMAN,0.0003092977851176963
GDIB_HUMAN,0.0003350514010997432
CERU_HUMAN,0.00032063674095775637
MSLN_HUMAN,0.00025112585152889166
ARGI1_HUMAN,0.0003813161130872555
ELNE_HUMAN,0.00038268667165985407
CALU_HUMAN,0.0003274180783106795
ANO8_HUMAN,0.0003268430847608265
MA2B1_HUMAN,0.0004216832022335094
AMELX_HUMAN,0.0003198810827101184
MFGM_HUMAN,0.0003264607551338389
GAS6_HUMAN,0.0005129119711166307
CRDL1_HUMAN,0.0003192071924141068
PA2G4_HUMAN,0.00043462980092176203
SCG1_HUMAN,0.0003145977955012406
NB5R3_HUMAN,0.00039882481689589304
MXRA8_HUMAN,0.00032183007467090927
PNCB_HUMAN,0.0003759030105861152
BGLR_HUMAN,0.0003551306481394936
PLAC8_HUMAN,0.00042091864266064253
RCN1_HUMAN,0.00031688987839472793
FA20C_HUMAN,0.00031679633402139355
SDC2_HUMAN,0.0003118164876799804
RNT2_HUMAN,0.00042567247053833414
CYTC_HUMAN,0.00030999837431224843
GRAN_HUMAN,0.0003905968513328514
SCG3_HUMAN,0.000320264313036607
FRK_HUMAN,0.0003786850801038327
SDCB1_HUMAN,0.006852646454272034
STC2_HUMAN,0.0003292419037639384
KPCD_HUMAN,0.0003706988103501128
VGF_HUMAN,0.0003252510920738436
FBN1_HUMAN,0.0003004974913620161
TRFM_HUMAN,0.00025583892354162673
MEPE_HUMAN,0.0003201453810404731
FSTL1_HUMAN,0.00032705632573801414
AMBN_HUMAN,0.0003180499505247278
SPP24_HUMAN,0.0003067192494657487
KTN1_HUMAN,0.0003301595213811802
A1AT_HUMAN,0.0004441134821511256
NOTUM_HUMAN,0.0003012773679677275
CO3_HUMAN,0.00034513805147398305
SRCH_HUMAN,0.0003231443473292128
PRS23_HUMAN,0.00032684308476082656
IBP4_HUMAN,0.00032495105897440834
AGAL_HUMAN,0.0003765631048147424
PSMD1_HUMAN,0.00044756381921313114
PRDX6_HUMAN,0.0004936931923950234
LAMC1_HUMAN,0.0003038086625172722
ANXA2_HUMAN,0.00043999570083725796
CAP7_HUMAN,0.00043245128598496123
ALBU_HUMAN,0.0031378731702184524
VWA1_HUMAN,0.00032251780952597124
BMP4_HUMAN,0.00027578349096485
ITIH2_HUMAN,0.00032828160358927517
APOA2_HUMAN,0.0002864876103376688
NPC2_HUMAN,0.00041848060809964236
APOA5_HUMAN,0.00029567471366091525
FA20A_HUMAN,0.00031843321498421394
CAP1_HUMAN,0.0003951077703092021
EVA1A_HUMAN,0.0003261563796616807
LYSC_HUMAN,0.0003616662504676903
CREG1_HUMAN,0.0004332924529603363
ENAM_HUMAN,0.0003180774864733866
APOE_HUMAN,0.0003078272222940741
IBP5_HUMAN,0.0003261490532658057
ARSB_HUMAN,0.000379042776186096
A4_HUMAN,0.0003216395029996043
IMDH1_HUMAN,0.0003910835111381126
TGO1_HUMAN,0.00031236331204508255
IBP1_HUMAN,0.00032762102739387824
TCPQ_HUMAN,0.0004532016132878386
GGH_HUMAN,0.0003425884374571619
SCG2_HUMAN,0.0003181549692973975
IBP7_HUMAN,0.00032913427179390815
ANT3_HUMAN,0.00033121949872679695
UN13D_HUMAN,0.00041731735220208266
KNG1_HUMAN,0.0003302974762763595
FGF23_HUMAN,0.00030101525895255196
ASC_HUMAN,0.00045261503494041456
CF120_HUMAN,0.0004311557823480161
NHLC3_HUMAN,0.0004306506395225808
OSTP_HUMAN,0.0003198931887975073
GPC3_HUMAN,0.0002651160585689073
MATN3_HUMAN,0.00031472727400699656
ZPI_HUMAN,0.00032042955507340136
MGT4A_HUMAN,0.0003094243309976357
TBB4B_HUMAN,0.0005177937141145046
TERA_HUMAN,0.00038773831481399025
DMP1_HUMAN,0.000322249844108952
TOLIP_HUMAN,0.0003731313348503192
ARSK_HUMAN,8.411939528772646e-05
APOA1_HUMAN,0.00028507938742481823
PGES2_HUMAN,0.00043970038569834783
GLU2B_HUMAN,0.00031615527708997687
CADH2_HUMAN,0.00029569404417543793
PCSK9_HUMAN,0.0003129547472857624
HEXB_HUMAN,0.000382290175493037
PROC_HUMAN,0.00034098754475230143
NUCB1_HUMAN,0.0003260357514633082
BGAL_HUMAN,0.00035202389333941874
T132A_HUMAN,0.0003268430847608262
PADI2_HUMAN,0.0004276982943928248
TCPB_HUMAN,0.00045962137244079783
FA5_HUMAN,0.0004457962018504722
MEN1_HUMAN,0.00030583113828660553
DPP2_HUMAN,0.00042385693631924687
MNDA_HUMAN,0.0004118691841157154
TPPC1_HUMAN,0.00035853535040583135
CO4A_HUMAN,0.0004808990310059831
SAP3_HUMAN,0.0004212070799829185
MBTP1_HUMAN,0.0003153806481550256
HEP2_HUMAN,0.00033189365070683633
AMTN_HUMAN,0.000325256181641236
IBP3_HUMAN,0.00032643577015316344
PYGB_HUMAN,0.00037171876238110616
CKAP4_HUMAN,0.00027285542892026586
TBB5_HUMAN,0.0004921929889056022
A1AG2_HUMAN,0.0005198144774134916
HEBP2_HUMAN,0.0005440988355798204
FUCO_HUMAN,0.0004304955747801549
FRIL_HUMAN,0.000431050329807803
CATC_HUMAN,0.00037051148188193384
SPRL1_HUMAN,0.00032487298215848613
ADA10_HUMAN,0.00027038449687659107
IL6_HUMAN,0.0003824716579688101
BPI_HUMAN,0.0003718435621738147
QSOX1_HUMAN,0.0004406494573128154
SPB3_HUMAN,0.0004118997927973857
APLP2_HUMAN,0.00031469918809014637
S10A7_HUMAN,0.0004184763143546333
FAF2_HUMAN,0.00039009302099513336
LAMB1_HUMAN,0.00032873995511939995
CSF1_HUMAN,0.0003295546885414309
PENK_HUMAN,0.0002583023433020823
SHSA5_HUMAN,0.0003252240286637208
PLPL2_HUMAN,0.0002892806601094165
DNJC3_HUMAN,0.00040896441438708725
CSPG2_HUMAN,0.00027302177245870754
LTBP1_HUMAN,0.0003319219917009861
CCN1_HUMAN,0.00032270934001522866
PRTN3_HUMAN,0.00041027559997558537
TIMP1_HUMAN,0.0004815904387347321
LEG1_HUMAN,0.00032544891087573556
ACLY_HUMAN,0.0003902138589131176
HORN_HUMAN,0.00043084943640160357
FETUA_HUMAN,0.0004693348495448961
GOLM1_HUMAN,0.0003277626530075784
PPGB_HUMAN,0.00041876658227178195
WFS1_HUMAN,0.00030959295669701217
ECP_HUMAN,0.0004179514805521561
LAMB2_HUMAN,0.0003125500123524301
RNAS2_HUMAN,0.0004198055510298219
FIBG_HUMAN,0.0005046823865474001
FIBA_HUMAN,0.0004930699772154498
IST1_HUMAN,0.00037560043318293
H0Y4K8_HUMAN,0.0004564088933583718
TRY2_HUMAN,0.0004043925899191911
CATG_HUMAN,0.0003924562397527954
BPIB2_HUMAN,0.0003150576620780067
BMP15_HUMAN,0.0003030041813002499
GRN_HUMAN,0.00040934530645191504
S11IP_HUMAN,0.0004316723930511519
FABP5_HUMAN,0.00042126413735721005
APOL1_HUMAN,0.0003089567429587501
GALNS_HUMAN,0.00041001997541832285
CPPED_HUMAN,0.0004115598516778896
TTHY_HUMAN,0.00043514455533175665
HS3S1_HUMAN,0.00010256390806665132
HS2ST_HUMAN,0.00011031429368209974
UST_HUMAN,7.292958249463844e-05
GPC6_HUMAN,0.0001474888416231545
H6ST1_HUMAN,0.00010466586899936693
PGBM_HUMAN,0.00020077477532974355
SDC1_HUMAN,0.0002675612122396342
EXT1_HUMAN,0.00010971189488656175
AGRIN_HUMAN,0.00019157194087031997
GPC2_HUMAN,0.00014591768054048366
GCNT4_HUMAN,4.814319234717747e-05
GPC5_HUMAN,0.0001546180700797091
GPC1_HUMAN,0.0001901116091535454
GNT2A_HUMAN,5.531803231102488e-05
K7EP71_HUMAN,6.429719674361247e-05
SDC3_HUMAN,0.00016546640293441892
GCNT1_HUMAN,5.626617785399151e-05
SDC4_HUMAN,0.00025721596572137595
GLCE_HUMAN,0.00010811931347022178
GPC4_HUMAN,0.0001520565525362228
SEM3F_HUMAN,0.00015306587563319093
NET1_HUMAN,0.00017621456559270183
PLXB2_HUMAN,0.00020191520502584978
EFNB1_HUMAN,0.0003549808616104487
PLXC1_HUMAN,0.0002059731836684459
EFNB3_HUMAN,0.0002869479051469852
PLXB1_HUMAN,0.00015554230711923496
EFNA3_HUMAN,0.00019348129371580495
PLXA4_HUMAN,0.00018151875750929876
PLXD1_HUMAN,0.00020556685910039628
PLXA3_HUMAN,0.00018055278534936028
EFNA1_HUMAN,0.0002966047033703922
EFNA2_HUMAN,0.00019937117743794807
PLXB3_HUMAN,0.00020665052930516953
PLXA1_HUMAN,0.00018106692351504497
NRP1_HUMAN,0.00020047917735806098
PLXA2_HUMAN,0.0001832814658489635
VEGFA_HUMAN,0.0004712070111564092
EFNA5_HUMAN,0.00021496909127233623
EFNB2_HUMAN,0.00029133770191469165
NRP2_HUMAN,0.00015882147953515945
EFNA4_HUMAN,0.00019855916007621846
PSB9_HUMAN,0.00036966623090482087
PRS8_HUMAN,0.00040250073304646297
SNX3_HUMAN,0.0001510328748523494
PRS7_HUMAN,0.0004176213915926165
BEST3_HUMAN,4.215459422234933e-05
ANGT_HUMAN,0.0003233097730880437
PSD11_HUMAN,0.0004593880635138832
PSME1_HUMAN,0.00037994150848916116
PSMD4_HUMAN,0.00043551202901844307
CLCN3_HUMAN,6.332155501537784e-05
PSB4_HUMAN,0.00037116568616176387
AAKB2_HUMAN,0.00022212180542355813
RHOQ_HUMAN,0.00024879212045154524
TRY1_HUMAN,0.00011057139876296236
1433G_HUMAN,0.0004711196648562592
PSB11_HUMAN,0.0003817118507206862
S26A3_HUMAN,5.2014215040432205e-05
PSA6_HUMAN,0.0004273906140942517
PSB1_HUMAN,0.0003877362262514752
PRS6B_HUMAN,0.0003912927047168112
BEST2_HUMAN,7.151432583347833e-05
ERLEC_HUMAN,0.0001927346418031779
BEST4_HUMAN,4.0062563666837635e-05
KAP0_HUMAN,0.0004271435846843043
C9J0E9_HUMAN,0.0004007951427416468
KAP2_HUMAN,0.0004004062341744814
PSA1_HUMAN,0.0004414502844724975
KAP3_HUMAN,0.0004933788494564538
PSB7_HUMAN,0.00037858667472465715
RN185_HUMAN,0.0001484996446287422
DNJA1_HUMAN,0.0004857203252918646
EZRI_HUMAN,0.00026226827678341484
PSME4_HUMAN,0.00038163757429636377
FLNA_HUMAN,0.0004887444530228758
AAKG3_HUMAN,0.00022303961116939059
BEST1_HUMAN,5.51777201342696e-05
AAPK1_HUMAN,0.0002363800014070924
ERLN1_HUMAN,0.00022756640549501849
