protein,rank
NK1R_HUMAN,0.016794535480808913
IL7RA_HUMAN,0.018302052087435416
DAB2_HUMAN,0.0197362679821414
REPS2_HUMAN,0.019937846399327552
STAM1_HUMAN,0.01983673495890934
STON1_HUMAN,0.02212749921924838
RAB5C_HUMAN,0.06021149420144649
CFTR_HUMAN,0.023819692277530023
SNX18_HUMAN,0.019928221945131098
SYT9_HUMAN,0.01982953760353882
FNBP1_HUMAN,0.019557972051374287
KI13A_HUMAN,0.011819992001418676
AP1S1_HUMAN,0.02144681945476023
VACHT_HUMAN,0.01876186578882898
NEU2_HUMAN,0.015806115072442523
DVL2_HUMAN,0.02061531795211857
BIN1_HUMAN,0.019941198547708823
SNAG_HUMAN,0.032103741177437785
CIP4_HUMAN,0.019865449398609143
LRP2_HUMAN,0.019584320469339656
CBL_HUMAN,0.017578095996683505
SH3K1_HUMAN,0.018522329879327993
ADRB2_HUMAN,0.01795488714095667
AP1S2_HUMAN,0.020992032340226723
SYT11_HUMAN,0.019478061973337794
GAK_HUMAN,0.022729405146109397
VPS54_HUMAN,0.031190014145389508
REPS1_HUMAN,0.02022425667697463
GNS_HUMAN,0.028858463872791045
NECP1_HUMAN,0.02104918804629723
STX16_HUMAN,0.028826074308667703
MPRI_HUMAN,0.022032082051350817
FCHO1_HUMAN,0.020036804195095476
EGFR_HUMAN,0.018982757730490244
TFR1_HUMAN,0.02335112770720204
AP2S1_HUMAN,0.022000486275608078
CLH1_HUMAN,0.02195701174024993
EPS15_HUMAN,0.022503660563959756
SNX9_HUMAN,0.02386117213106864
VTI1A_HUMAN,0.034857980022145935
TRFE_HUMAN,0.02523947097103255
GGA2_HUMAN,0.0147193787872685
VPS53_HUMAN,0.030501090273012857
PICAL_HUMAN,0.01992680923370191
P3C2A_HUMAN,0.018970760242755895
V2R_HUMAN,0.01635777420629113
LDLR_HUMAN,0.02204277166233101
VAMP7_HUMAN,0.023126168780874454
WNT5A_HUMAN,0.01975833913455714
SNAB_HUMAN,0.031221735964178016
RAB5A_HUMAN,0.026751012609231465
AP2M1_HUMAN,0.0634933776102859
RABEK_HUMAN,0.024033177535291897
DYN3_HUMAN,0.019989198536984266
RHBT3_HUMAN,0.023594057654082918
SYT1_HUMAN,0.01844786321675343
OCRL_HUMAN,0.019075490515360366
VAMP8_HUMAN,0.023139236099430353
ITSN1_HUMAN,0.019435294814014577
UBB_HUMAN,0.024169046315343133
ARC1A_HUMAN,0.01873096833149544
CLCA_HUMAN,0.021213824145224873
HGS_HUMAN,0.020712062754305104
RL40_HUMAN,0.025969489410804694
VAMP3_HUMAN,0.02299648298388881
DYN2_HUMAN,0.020804145245173124
AP2A2_HUMAN,0.06677915908218318
EPN1_HUMAN,0.01944676128028254
AAK1_HUMAN,0.020395532371913102
VPS52_HUMAN,0.030161294241929516
STON2_HUMAN,0.02227597380552206
FZD4_HUMAN,0.01949479413449384
CD3D_HUMAN,0.01821913771371142
ACM2_HUMAN,0.015924225288833804
HIP1_HUMAN,0.01973331127680456
PACN3_HUMAN,0.019387540202008863
EPN2_HUMAN,0.01984977096362921
VAMP4_HUMAN,0.02492912525858414
EGF_HUMAN,0.01976400030345025
ARP3_HUMAN,0.018517932427029246
K0319_HUMAN,0.019403613831436684
SH3G1_HUMAN,0.01939553541182168
ARP2_HUMAN,0.022908196099896628
SNAA_HUMAN,0.029517653088275954
SGIP1_HUMAN,0.02121975729173805
AP180_HUMAN,0.01983225178406371
SH3G3_HUMAN,0.019658453301169963
ARRB2_HUMAN,0.02139973771884777
GAPD1_HUMAN,0.020037499663690443
RS27A_HUMAN,0.026115076219730464
GTR8_HUMAN,0.01994250088564853
ARRB1_HUMAN,0.02082771337471033
ARPC2_HUMAN,0.018699582991978828
HSP7C_HUMAN,0.027236078780813657
TXND5_HUMAN,0.033224596622097584
DYN1_HUMAN,0.018626795008244764
RAB9A_HUMAN,0.0325220462621988
DNS2A_HUMAN,0.016071881055092035
AGFG1_HUMAN,0.021006528809420607
VAMP2_HUMAN,0.02156543174497273
PLIN3_HUMAN,0.03664712819502457
PGRC1_HUMAN,0.027964513504698304
FCHO2_HUMAN,0.019723943659456344
CLCB_HUMAN,0.019824385448962163
TGON2_HUMAN,0.02721445603123178
AP1M1_HUMAN,0.023578909786724302
H0YCD9_HUMAN,0.018253055844356256
NECP2_HUMAN,0.02113433784475921
PACN2_HUMAN,0.019596364607565992
AP1S3_HUMAN,0.020055556413986403
ARPC4_HUMAN,0.01851622572659615
ARPC3_HUMAN,0.018716993186325647
CLH2_HUMAN,0.02016569427700328
SCRB2_HUMAN,0.01982366009764653
AUXI_HUMAN,0.023201095374469093
AGTR1_HUMAN,0.016772452116942393
FKBP4_HUMAN,0.023255041983251575
MCR_HUMAN,0.018678356252809607
NRIP1_HUMAN,0.01793090844565619
HSF1_HUMAN,0.03004196180916947
GCR_HUMAN,0.019076295046391713
S10A1_HUMAN,0.011658581648786394
AHSA1_HUMAN,0.02448166578457759
PPP5_HUMAN,0.019424429214549302
ESR1_HUMAN,0.02144376847027886
GLMN_HUMAN,0.022623575877871612
GATA3_HUMAN,0.018671647855217244
PHLP1_HUMAN,0.00910024141795019
FKBP5_HUMAN,0.01572138277642092
HS71A_HUMAN,0.036193417379403306
PPID_HUMAN,0.01913936181246499
HSP72_HUMAN,0.027183196181161988
MK01_HUMAN,0.02189682724307346
TEBP_HUMAN,0.023806884039864327
ATOX1_HUMAN,0.04176977366871292
TLE3_HUMAN,0.17994083132067906
HSP74_HUMAN,0.03599755301471534
HS90A_HUMAN,0.029116816369461302
HS90B_HUMAN,0.024777358884380166
NCOA3_HUMAN,0.018145930474468393
STIP1_HUMAN,0.02141373910578472
MTOR_HUMAN,0.017521515770135214
EP300_HUMAN,0.021552133133466198
FOXA1_HUMAN,0.018550505936521564
HS71L_HUMAN,0.04215788021405923
ESR2_HUMAN,0.01605704352550076
AKT1_HUMAN,0.02048623937495455
PAHX_HUMAN,0.03424153183132361
PRGR_HUMAN,0.02065550090825281
MK03_HUMAN,0.01865436867555921
ANDR_HUMAN,0.0197145114048319
CLCA1_HUMAN,0.006257502450717855
CP26B_HUMAN,0.008935300590482342
CP3A4_HUMAN,0.014498131066259638
SYRC_HUMAN,0.028552920642729695
CP2S1_HUMAN,0.011272402471003575
CP26A_HUMAN,0.00970681308989389
CP2A6_HUMAN,0.014569932851332082
CP3A5_HUMAN,0.014744587916402718
CP2C9_HUMAN,0.02009323459496141
CP2B6_HUMAN,0.01592431043874355
STRA8_HUMAN,0.006900090611729796
AL1A2_HUMAN,0.009457377073164592
CP1A2_HUMAN,0.015382966153757845
AL1A3_HUMAN,0.013393494710959002
AOXA_HUMAN,0.014601917223040621
CP1A1_HUMAN,0.016286416772915705
CP3A7_HUMAN,0.01105025406443776
AL1A1_HUMAN,0.010733537575179258
CP2C8_HUMAN,0.012958996121701385
NANO2_HUMAN,0.009867856753529691
