protein,rank
SEM4D_HUMAN,0.017368043621402672
EFNA3_HUMAN,0.01736846756622905
GPTC1_HUMAN,0.01736874305164385
RHBT2_HUMAN,0.01736913586162504
ZO1_HUMAN,0.017369314233459505
DCE2_HUMAN,0.017368771077227837
GFRA2_HUMAN,0.017367522528911588
RELN_HUMAN,0.017369332674903436
CADM2_HUMAN,0.01736782059017102
NRX2A_HUMAN,0.017368372493509424
MAP1B_HUMAN,0.017369783509309792
NEST_HUMAN,0.017369109243057134
PTPRU_HUMAN,0.017368480116886218
ELAV4_HUMAN,0.01736937954165375
NLGNX_HUMAN,0.01736848590234372
NFASC_HUMAN,0.01736836291750906
PTN6_HUMAN,0.0173690787869224
NDP_HUMAN,0.017366859602867282
ISLR2_HUMAN,0.017368133412361982
CASL_HUMAN,0.017369090330125115
MTG16_HUMAN,0.017369177763008226
ETV4_HUMAN,0.017368165260521314
TYRP2_HUMAN,0.0173677537640278
ZCPW2_HUMAN,0.017356256259210712
PLGF_HUMAN,0.01736836197323804
FZD3_HUMAN,0.017368149967901036
SKOR1_HUMAN,0.017368333624031843
STMN2_HUMAN,0.017368410959091425
TRI33_HUMAN,0.017369753607037023
HMX1_HUMAN,0.01736774421888089
ITB4_HUMAN,0.017368872333463913
IL3RA_HUMAN,0.017367935130544826
SLIT1_HUMAN,0.017369134244403846
CNTF_HUMAN,0.01736832768501284
HOGA1_HUMAN,0.017369765710081964
NCK2_HUMAN,0.017368649741068515
ANGP2_HUMAN,0.017368359862182457
SLIK6_HUMAN,0.017368453222730763
TEAD4_HUMAN,0.017369334802819426
SC6A9_HUMAN,0.017368182507231003
WNT2B_HUMAN,0.017368738192599455
PERP_HUMAN,0.01736901749453789
WNT5B_HUMAN,0.01736888078634713
GLI3_HUMAN,0.017369692400541956
SYDE1_HUMAN,0.017369355079033928
VWF_HUMAN,0.017369293390125877
LFA3_HUMAN,0.017367767224827725
HYAL1_HUMAN,0.017367581050975172
LYVE1_HUMAN,0.017367702955472696
NRTN_HUMAN,0.017367061595091753
VEGFD_HUMAN,0.017368730749854327
L2GL1_HUMAN,0.017369152469171034
CNTN3_HUMAN,0.01736749395486545
RTN4R_HUMAN,0.017369031986343434
SEM5A_HUMAN,0.01736860282133249
MK09_HUMAN,0.01736942500842109
VASN_HUMAN,0.017369164400719023
LIGO1_HUMAN,0.017368839328461595
SEM7A_HUMAN,0.017369181554235984
SIX5_HUMAN,0.017368020868357033
SMAD6_HUMAN,0.017369148241755925
LAMA5_HUMAN,0.017368467909037566
WNT9B_HUMAN,0.017368736716436014
RHOH_HUMAN,0.017369100385618827
RP9_HUMAN,0.01736768134677623
EFNA1_HUMAN,0.017368607375653992
SEM4A_HUMAN,0.01736844985754379
FBLN1_HUMAN,0.017369480663531583
CCN2_HUMAN,0.017369424237695167
DCX_HUMAN,0.017368840528219555
NRG1_HUMAN,0.017369140975541333
LTBP4_HUMAN,0.01736817634954369
CD276_HUMAN,0.01736805007065022
EFNA2_HUMAN,0.017368436891228335
MSH2_HUMAN,0.017370631060667586
CAR10_HUMAN,0.017368879540942753
CBLN1_HUMAN,0.017367798778525175
NCAN_HUMAN,0.017369178164932036
ZN580_HUMAN,0.01736460492373101
PDGFA_HUMAN,0.01736859985689661
FAT3_HUMAN,0.017368927782733815
B4DXG7_HUMAN,0.017367588229150858
PC11X_HUMAN,0.017367864693539938
ITA9_HUMAN,0.01736821805848353
FARP2_HUMAN,0.01736690764823244
CD2_HUMAN,0.017368193722296803
NTF4_HUMAN,0.017368794672737
TEN3_HUMAN,0.017367517885760544
DRAXI_HUMAN,0.017365935128049306
YAP1_HUMAN,0.01736978789964607
CA2D2_HUMAN,0.017367612598996315
TCHP_HUMAN,0.017368366401210956
DSCL1_HUMAN,0.017367746224104683
RTKN_HUMAN,0.017368034441621577
SEM6C_HUMAN,0.017368396333540984
NTF3_HUMAN,0.017369139665635115
RL5_HUMAN,0.01737210742083294
ES8L2_HUMAN,0.017368007894766734
TGBR3_HUMAN,0.017368854660636524
OMGP_HUMAN,0.01736881957785218
DLX5_HUMAN,0.01736843348686394
LYOX_HUMAN,0.017391152446227857
ISL1_HUMAN,0.017368382652885952
PTPRF_HUMAN,0.017368672478118574
LPIN3_HUMAN,0.017369204332773683
ANGP1_HUMAN,0.01736860154166806
PTPRZ_HUMAN,0.01736890290721916
SPTC1_HUMAN,0.01737051311742331
OLIG2_HUMAN,0.017368393534579932
RAPH1_HUMAN,0.01736858261564338
ZFHX2_HUMAN,0.017363493898501
MIDN_HUMAN,0.017365989182295937
AL2CL_HUMAN,0.017366399129579744
HXB8_HUMAN,0.017367189405163033
AP2A_HUMAN,0.017368396152437817
NPS_HUMAN,0.01736836642466969
NDF1_HUMAN,0.017368458093677624
RND3_HUMAN,0.017369368988437373
MTG8_HUMAN,0.017368770420502076
CFA44_HUMAN,0.017367782853368013
CHIO_HUMAN,0.01736804717703537
BKRB2_HUMAN,0.017367947605330135
TR11B_HUMAN,0.01736873120265255
PO4F1_HUMAN,0.017367683553556758
DSCAM_HUMAN,0.017368132766948492
NET3_HUMAN,0.01736597448594827
CNTN2_HUMAN,0.017368494092454206
NEO1_HUMAN,0.017368383487832824
ELAV3_HUMAN,0.017368933516772662
CHIN_HUMAN,0.0173684265204526
SHQ1_HUMAN,0.01736859333983694
PSPB_HUMAN,0.01736741645602387
DLX2_HUMAN,0.01736855120244303
SLIT3_HUMAN,0.017369373219516735
HYAL2_HUMAN,0.017367291899473294
FGF17_HUMAN,0.017368072850904512
KIRR3_HUMAN,0.017368352324217334
PTPRO_HUMAN,0.01736801837440213
PO4F2_HUMAN,0.017368139034583285
NAV2_HUMAN,0.017367527110099413
DLX1_HUMAN,0.017368371240342736
C1S_HUMAN,0.01736822713548167
RHOV_HUMAN,0.017368972470688724
FOXC2_HUMAN,0.017368795978490822
FGF22_HUMAN,0.01736796554815691
TRBM_HUMAN,0.01736861552247823
HGFL_HUMAN,0.0173674763380486
SLIT2_HUMAN,0.017369315885538358
NIBA2_HUMAN,0.01736628157384391
FOXC1_HUMAN,0.0173687169360979
ACHB4_HUMAN,0.01736966641647009
KYNU_HUMAN,0.017369093629557127
NOTC3_HUMAN,0.017369789494439347
ITA3_HUMAN,0.01736903265497192
KCD12_HUMAN,0.01736873905273122
LIS1_HUMAN,0.017371493666023904
RHOJ_HUMAN,0.01736902603578506
RASK_HUMAN,0.017369757557045028
CD72_HUMAN,0.017367178359756964
ZEB1_HUMAN,0.017369138316842423
ARC_HUMAN,0.017367213466314448
APRG1_HUMAN,0.01735924844107472
TNR16_HUMAN,0.017369003996643227
SNAI2_HUMAN,0.01736934548375073
WNT9A_HUMAN,0.017368930814474364
DCE1_HUMAN,0.017368860911172256
PAR14_HUMAN,0.01736806072233556
AGT2_HUMAN,0.017369214661487848
PO2F2_HUMAN,0.017369348088928434
R4RL2_HUMAN,0.017368257476998113
SEM6B_HUMAN,0.01736867753895976
SEM4B_HUMAN,0.01736857152653195
NRCAM_HUMAN,0.017368266667110988
LHX2_HUMAN,0.01736803919370253
WNT7B_HUMAN,0.017368710646374484
VTNC_HUMAN,0.01736929844784137
PTPRS_HUMAN,0.017368240703192678
PROP_HUMAN,0.017369472170653932
JAG2_HUMAN,0.017369960877186067
ANO1_HUMAN,0.0173683470661032
OMP_HUMAN,0.017364624582499738
NTNG2_HUMAN,0.017367639569987967
EFNA5_HUMAN,0.01736867227852612
TCEA1_HUMAN,0.017370032349391967
CTDSL_HUMAN,0.017369676375249877
RGMA_HUMAN,0.017367779444184935
NTNG1_HUMAN,0.017367905157734467
HMCN1_HUMAN,0.017368908339694383
ATS15_HUMAN,0.017367543100609655
NET4_HUMAN,0.017366958901252613
FUT7_HUMAN,0.017367984373941235
AMOL2_HUMAN,0.01736790225136751
ASCL1_HUMAN,0.017368565210936635
LRC4C_HUMAN,0.01736854477635095
FABP6_HUMAN,0.017367452912111978
ROM1_HUMAN,0.01736835012069164
GFRA4_HUMAN,0.017366784457309162
PCDH1_HUMAN,0.01736818064431556
CD1C_HUMAN,0.01736797600939876
MAG_HUMAN,0.017368334215377954
RHDF1_HUMAN,0.017369290939451994
UN13B_HUMAN,0.017369330723191925
EFNB2_HUMAN,0.017369099166334844
NRP2_HUMAN,0.017367168765683928
NLGN1_HUMAN,0.017368300145036063
CO4A1_HUMAN,0.017369478356665937
WNT3A_HUMAN,0.017369087246503302
RASM_HUMAN,0.017369005091350045
DLGP3_HUMAN,0.017368069414266208
MICA3_HUMAN,0.017369266323623973
SEM6A_HUMAN,0.017368196011081576
NKX22_HUMAN,0.017368580472713026
EFNA4_HUMAN,0.017368273872229983
K1C14_HUMAN,0.017367523397438706
CO7A1_HUMAN,0.017370255404549114
BMP1_HUMAN,0.01736925946658929
VGLU1_HUMAN,0.01736840712883581
WNT3_HUMAN,0.017368873482441646
BORG3_HUMAN,0.017366037749794283
CLC4C_HUMAN,0.017368514908825336
NLGN3_HUMAN,0.017368471863866784
FGF19_HUMAN,0.017368850437513003
CAND1_HUMAN,0.017370844274873332
S13A2_HUMAN,0.017368215381372006
DNA2_HUMAN,0.01737002098219833
PSB9_HUMAN,0.01736957483501856
AMPN_HUMAN,0.017368918120069216
SLIB_HUMAN,0.01736782495739664
PLCB2_HUMAN,0.017368488817436592
WNK3_HUMAN,0.01736640703317943
AQP3_HUMAN,0.01736860923542163
ATX3_HUMAN,0.017370553973363224
ITAL_HUMAN,0.01736893364861456
BTD_HUMAN,0.017370739413027754
CLIC3_HUMAN,0.017368889336312487
ATP7B_HUMAN,0.01737054853982457
JUND_HUMAN,0.017369122492672716
F218A_HUMAN,0.017347549774811052
MAF_HUMAN,0.017368913381277207
NPL4_HUMAN,0.01737171304422474
CAC1B_HUMAN,0.017368163343264527
AT11C_HUMAN,0.017369127864346225
AT2B4_HUMAN,0.017369284278911424
RNF4_HUMAN,0.01737006007006703
TLR5_HUMAN,0.01736925336068872
ABCB6_HUMAN,0.017369912095780763
IP3KC_HUMAN,0.017369165002633562
S12A5_HUMAN,0.01736827254008598
LIPT2_HUMAN,0.017368694176181365
AXA81_HUMAN,0.01736736994641217
TTYH1_HUMAN,0.017368785914809195
CLCN6_HUMAN,0.01736905576832304
IL5_HUMAN,0.017368580681457944
O52A1_HUMAN,0.017357351756593066
FBX2_HUMAN,0.017370151901760514
TAXB1_HUMAN,0.017370387846691128
PPB1_HUMAN,0.017369222974001904
IF2B2_HUMAN,0.017369159747798502
TRPM7_HUMAN,0.01736904634178911
POP7_HUMAN,0.017370230317307465
PCGF3_HUMAN,0.017368739750548787
KCNK5_HUMAN,0.01736687803438222
PKDRE_HUMAN,0.017369196108247255
OSTF1_HUMAN,0.017367551469772577
CRIP1_HUMAN,0.017367879462336464
GBRR2_HUMAN,0.017368246408774043
ALAT1_HUMAN,0.017369775441315443
KCJ12_HUMAN,0.017367912773919403
5HT7R_HUMAN,0.01736806533481263
KPCB_HUMAN,0.017369014927989805
SL9A6_HUMAN,0.017368630162746868
KCNQ3_HUMAN,0.017369187195473316
ABCD1_HUMAN,0.017370359137280387
DISP1_HUMAN,0.01736731865977139
PTBP2_HUMAN,0.017421692484638387
Q32Q12_HUMAN,0.017370755868366946
BEST3_HUMAN,0.017368089752853266
CFAB_HUMAN,0.0173683950176568
ADRB1_HUMAN,0.01736848545869896
DMBT1_HUMAN,0.01736644337770363
GBRR3_HUMAN,0.017368921107951584
PLSL_HUMAN,0.0173689786957229
PLS1_HUMAN,0.01736894616224604
SMTN_HUMAN,0.01736853706734093
IPSP_HUMAN,0.017368366062048907
CAN7_HUMAN,0.017369529381563366
CAC1A_HUMAN,0.017368506955395588
GTR12_HUMAN,0.017369894568614125
MUC17_HUMAN,0.017366290986738447
DJB11_HUMAN,0.017374185196322115
CLCA4_HUMAN,0.01736633788010259
ANGT_HUMAN,0.017368710836944173
GA2L1_HUMAN,0.017368925541124017
TRAF6_HUMAN,0.017369890282559575
E7ENX8_HUMAN,0.01736734883329358
CAH9_HUMAN,0.017369647273561137
NPT2A_HUMAN,0.017367641092729088
FOXI1_HUMAN,0.017368485262426063
CASP8_HUMAN,0.017369673257802032
TOP2A_HUMAN,0.017371032385136844
HNF6_HUMAN,0.017368042140538095
CAN9_HUMAN,0.017368224265876954
NDC80_HUMAN,0.017370744298149766
UBR2_HUMAN,0.01737039459687604
P4R3A_HUMAN,0.01737005412928091
CTSR1_HUMAN,0.01736697927102066
DCUP_HUMAN,0.017370470533425303
HVCN1_HUMAN,0.017369600878530005
OR2G3_HUMAN,0.017359307180336212
PTHY_HUMAN,0.0173688646922308
STING_HUMAN,0.01736961855378535
ERIC5_HUMAN,0.017359098462735336
LGR6_HUMAN,0.017368542831511586
ACTN3_HUMAN,0.01736880199889234
CO4A5_HUMAN,0.017370084796803527
CCL5_HUMAN,0.01736851137793071
OPRK_HUMAN,0.01736825693399593
PSME1_HUMAN,0.01736967767819942
GBRG2_HUMAN,0.0173684721484579
NLRP3_HUMAN,0.017369227990416042
G3BP1_HUMAN,0.017403024840644772
EGLN_HUMAN,0.01736885627456614
P2RY1_HUMAN,0.01736819570240809
NOGG_HUMAN,0.0173685462941636
GLYG_HUMAN,0.01736840555363944
GBRA4_HUMAN,0.017368630389770934
CTCFL_HUMAN,0.0173681282484385
TB10A_HUMAN,0.017369254672668925
PA21B_HUMAN,0.01736893626001832
CLCN4_HUMAN,0.017368459676326397
PLCB1_HUMAN,0.017368769070774313
AKA10_HUMAN,0.017369323471431386
GLYR1_HUMAN,0.01736830077208741
MIP_HUMAN,0.017367558723586283
SMRP1_HUMAN,0.017362410262470616
DNAI1_HUMAN,0.01736871167472277
SL9A2_HUMAN,0.017367788347096673
DGKA_HUMAN,0.01736889641714613
CLCN3_HUMAN,0.017368794706672006
PSB4_HUMAN,0.017371090947683326
EST1_HUMAN,0.017368766862312375
MVP_HUMAN,0.017368805503087892
EAA2_HUMAN,0.01736835600824415
REN3B_HUMAN,0.017372051912524434
AAKB2_HUMAN,0.01736919904836221
FCG2A_HUMAN,0.01736825642925583
FLI1_HUMAN,0.01736808552654064
CAH11_HUMAN,0.01736685347991718
TRY1_HUMAN,0.017367816594628178
SLPI_HUMAN,0.017368376317173882
5HT3A_HUMAN,0.017368183628281048
CLCF1_HUMAN,0.01736615209712423
CTLA4_HUMAN,0.017368815806046496
SP1_HUMAN,0.017369812311436566
ANFC_HUMAN,0.01736691415321862
SIN3A_HUMAN,0.017368708078016635
KCNQ5_HUMAN,0.017369936767199584
SMS_HUMAN,0.0173683994333707
OR8A1_HUMAN,0.017358111056836743
CAH13_HUMAN,0.017368366410134454
TRXR1_HUMAN,0.01737122930363356
ANXA5_HUMAN,0.017369740701618404
CXCR1_HUMAN,0.01736798056707102
CTRC_HUMAN,0.017367542325996743
STK24_HUMAN,0.017369149706381988
ZNT1_HUMAN,0.017370077079981415
IFNB_HUMAN,0.017369103374835847
CAN1_HUMAN,0.01736944900670181
SYEP_HUMAN,0.01737146585361515
CTCF_HUMAN,0.01736926558256328
CEL3B_HUMAN,0.01736667283267055
K1C17_HUMAN,0.01736610274686884
SYNE2_HUMAN,0.01736976059573882
TRPM4_HUMAN,0.017367317235139557
SMAD3_HUMAN,0.017369605707213208
S17A9_HUMAN,0.017366403928482703
LT4R2_HUMAN,0.017368135854582554
PA24B_HUMAN,0.01736767516254841
CCL25_HUMAN,0.017367684008795195
ITPR2_HUMAN,0.01736902742245609
ANO5_HUMAN,0.01736696920499515
41_HUMAN,0.01736897316543781
ACHA4_HUMAN,0.01736866480453217
DMD_HUMAN,0.01736920725931492
TGM5_HUMAN,0.017367999898172583
S15A1_HUMAN,0.01736761849870721
CASPE_HUMAN,0.01736642575025602
CAH3_HUMAN,0.017368836785216522
PH4H_HUMAN,0.017368662622015463
REN3A_HUMAN,0.017371616138982592
S29A2_HUMAN,0.017366822458974886
AT5L2_HUMAN,0.017371603686928968
SG3A2_HUMAN,0.01736626367346468
CAN5_HUMAN,0.01736844225151731
IFNG_HUMAN,0.017369094323302976
PEPL_HUMAN,0.01736829255237379
UBE4B_HUMAN,0.017371027000148424
PSB11_HUMAN,0.017369861820323258
SC6A4_HUMAN,0.01736878371377595
CAC1H_HUMAN,0.017367942548997338
GSHR_HUMAN,0.017370574595023506
SRBP1_HUMAN,0.01737011825756117
RAB3D_HUMAN,0.017369703398598838
MUC4_HUMAN,0.01736726121395222
S26A3_HUMAN,0.017367868006992877
CRCM1_HUMAN,0.017368008404003887
OGFD1_HUMAN,0.017371606458127267
XPO2_HUMAN,0.01737161048328166
ENTK_HUMAN,0.017366846996734457
CUBN_HUMAN,0.017368975652377227
ABCC9_HUMAN,0.017368671128764515
MUC12_HUMAN,0.017365908487435223
CLD3_HUMAN,0.01736707039052928
MIF_HUMAN,0.01736972208699049
MOT1_HUMAN,0.01736831874556105
PIP_HUMAN,0.01736531536995299
ALDOC_HUMAN,0.017370282468464254
ATX1_HUMAN,0.017368952591641455
ASPX_HUMAN,0.017365168063614288
MBP_HUMAN,0.017369157020160324
P2RX7_HUMAN,0.01736860055063852
RELCH_HUMAN,0.017370185638121996
SMG5_HUMAN,0.01737143030901911
A0A087WUF9_HUMAN,0.01736834533301783
PSPC_HUMAN,0.017367555093552547
MUC16_HUMAN,0.01736697738041491
BEST2_HUMAN,0.017368030127094487
GAS2_HUMAN,0.017368495169859187
KCNA5_HUMAN,0.01736967976261292
ABCD4_HUMAN,0.01736902597938882
MRP6_HUMAN,0.017369230803287863
SPIT2_HUMAN,0.017367954773122356
PTN11_HUMAN,0.01736898142439404
DNLI3_HUMAN,0.017370009223256176
CCR5_HUMAN,0.017368433598557092
PDZ1I_HUMAN,0.017367137582384014
S12A1_HUMAN,0.017367726473253343
ATF4_HUMAN,0.017370514986136964
ERP29_HUMAN,0.017371569438432464
ENPP1_HUMAN,0.017369581385823292
TIA1_HUMAN,0.017371469544459672
MRP9_HUMAN,0.017368093700414474
TOP2B_HUMAN,0.017370767128464453
ZN143_HUMAN,0.017369992141446126
CLCKB_HUMAN,0.01736799642552229
BEST4_HUMAN,0.017367791020128268
CAN6_HUMAN,0.017368592333516755
DYTN_HUMAN,0.017367452736746586
SL9A5_HUMAN,0.017367083707411617
GTR10_HUMAN,0.017370042051746144
LRC8A_HUMAN,0.017369480337902244
E9PI54_HUMAN,0.01737019396005648
TTYH3_HUMAN,0.017370509784231276
AQP5_HUMAN,0.017367776581889368
MITOS_HUMAN,0.017368738506178275
TBX22_HUMAN,0.017368335346630213
NOS2_HUMAN,0.01736976781592935
SO2A1_HUMAN,0.017367501016244805
CXCL2_HUMAN,0.017368274169793668
AQP8_HUMAN,0.017367553195714057
AQP2_HUMAN,0.01736906522730673
TLR10_HUMAN,0.017369280651085808
IFRD1_HUMAN,0.017369310748754762
GBRA6_HUMAN,0.01736835274773047
K1C10_HUMAN,0.01736612773175
KLF4_HUMAN,0.01736911576307678
RBTN2_HUMAN,0.017368566514896527
S28A1_HUMAN,0.01736741896718481
KCNK2_HUMAN,0.017367712085242605
C9J0E9_HUMAN,0.017370696867916875
IAPP_HUMAN,0.017367916111724436
CPSF2_HUMAN,0.01737161818382804
XPO1_HUMAN,0.01737059606564039
ELN_HUMAN,0.017369626948017722
KCNJ4_HUMAN,0.017367731066452962
P2RY6_HUMAN,0.017367881222243906
UTER_HUMAN,0.017367904386900872
EDN3_HUMAN,0.017367771792108348
CAV3_HUMAN,0.01736875062839889
DVL1_HUMAN,0.01736959709995778
RPC9_HUMAN,0.01736819900908211
S6A14_HUMAN,0.017368313349630023
EDNRA_HUMAN,0.017368435604733393
CTR9_HUMAN,0.01737079337190574
CXL10_HUMAN,0.01736856097098498
NGN3_HUMAN,0.017368043071746143
B2L11_HUMAN,0.017369669309541473
CATA_HUMAN,0.017370237342710957
NPCL1_HUMAN,0.017369137368402402
MUC13_HUMAN,0.01736685016171899
CLD2_HUMAN,0.01736710518615503
TLR7_HUMAN,0.017369270786973114
STK39_HUMAN,0.017368254441663518
TPR_HUMAN,0.017371514434404378
DELE1_HUMAN,0.01737034376859433
TSN16_HUMAN,0.017367603444950835
FBW1A_HUMAN,0.01737061632753816
DJC14_HUMAN,0.017368225763022466
MRP5_HUMAN,0.01736887025382045
PTH1R_HUMAN,0.017368004510298136
FBH1_HUMAN,0.017370751367289456
PE2R1_HUMAN,0.017368028945760075
COX3_HUMAN,0.017371053823301594
SFTPD_HUMAN,0.017367744826027407
DUOX2_HUMAN,0.017368040991893638
RAB3A_HUMAN,0.01736918892897939
CALC_HUMAN,0.017368613437651607
STAT1_HUMAN,0.01736926633245036
AKAP1_HUMAN,0.017370787460596848
PE2R3_HUMAN,0.01736835234424487
TRPV1_HUMAN,0.01736829399007635
SCNND_HUMAN,0.017366466536429842
FZD5_HUMAN,0.01736856542794346
LIMA1_HUMAN,0.017368334632714626
ELF3_HUMAN,0.017368126850133146
S29A1_HUMAN,0.01736759924024908
EPCAM_HUMAN,0.017368656296132795
PDE4D_HUMAN,0.01736952152724608
LCAT_HUMAN,0.017369633060228314
SO4A1_HUMAN,0.01736641085616545
SP100_HUMAN,0.017369996085522386
CAH5A_HUMAN,0.01736680352847989
SCN2A_HUMAN,0.017368473113542966
KCNK9_HUMAN,0.017367626359166267
TRPM6_HUMAN,0.017367961962614503
TXNL1_HUMAN,0.017371485428238267
VIPR1_HUMAN,0.017367762236734616
GUC2B_HUMAN,0.017365214637310503
RN152_HUMAN,0.017368039286226784
FTCD_HUMAN,0.017368931283415934
ATM_HUMAN,0.01736999604823925
SL9A7_HUMAN,0.017368889543409746
K2C7_HUMAN,0.017367202315322173
PI2R_HUMAN,0.01736790588211834
LMBR1_HUMAN,0.017367960103864353
CTSR2_HUMAN,0.01736644056149791
RN185_HUMAN,0.017369581985127856
ESYT1_HUMAN,0.017370089237550294
LCN8_HUMAN,0.017361917398366258
KTU_HUMAN,0.01736892099893208
GLUC_HUMAN,0.017368863173976772
GA2L2_HUMAN,0.017367127322906545
TAOK3_HUMAN,0.017368534768020187
DGKQ_HUMAN,0.01736885650018989
DPOG1_HUMAN,0.017370931995059045
WNK4_HUMAN,0.017367222912091633
OXSR1_HUMAN,0.0173678956012792
CLIC5_HUMAN,0.017368786641323842
PARP4_HUMAN,0.017368736825577786
OR8G1_HUMAN,0.01735961190382813
ABCBA_HUMAN,0.017369681615875307
ADA2B_HUMAN,0.017368000813938203
PSME4_HUMAN,0.017370457067707762
EKI1_HUMAN,0.017369945067277626
ANO3_HUMAN,0.017367519940969675
PM34_HUMAN,0.017369715935887913
COA8_HUMAN,0.017365666137666012
HMOX2_HUMAN,0.017369812739547682
NED4L_HUMAN,0.017370265866906123
SYS1_HUMAN,0.017371370120358682
EXO1_HUMAN,0.01737028665864647
CASR_HUMAN,0.017368094598306197
PCD15_HUMAN,0.017368472072771524
FABPL_HUMAN,0.017368953403132856
GBRB2_HUMAN,0.017368706770991078
FLNA_HUMAN,0.01737007318227696
KCNA2_HUMAN,0.017369329670197168
FBX6_HUMAN,0.01737062886781242
CCL19_HUMAN,0.01736794939724303
MYD88_HUMAN,0.017369212458705513
ADA1D_HUMAN,0.01736851324459371
LIPP_HUMAN,0.017368116829669804
NTCP2_HUMAN,0.017367584159214307
XRCC1_HUMAN,0.017369771075202604
ANXA4_HUMAN,0.017368987263314473
CHD4_HUMAN,0.017369906106527847
CAH12_HUMAN,0.01736816416885469
GBRT_HUMAN,0.017368490961208793
BEST1_HUMAN,0.017368678204997743
GROA_HUMAN,0.01736901676176429
ENTP2_HUMAN,0.01736824511385499
CAH14_HUMAN,0.01736692177551546
ABCG5_HUMAN,0.01736922529822739
ERLN1_HUMAN,0.017372526815175555
P5I11_HUMAN,0.017364795992685714
NR1I3_HUMAN,0.017368255003239404
ATF6A_HUMAN,0.017371521709173377
MON1A_HUMAN,0.017369918697664008
RT18A_HUMAN,0.01737228142979962
ANO10_HUMAN,0.017367735694273672
LSM10_HUMAN,0.017370726758021763
RO52_HUMAN,0.017370249965082008
GGT1_HUMAN,0.017369448628776565
SCTR_HUMAN,0.0173672698066927
GTR5_HUMAN,0.017369066269981318
ANX13_HUMAN,0.017367920957633627
TM168_HUMAN,0.017364461136623634
CLIC6_HUMAN,0.01736897941676819
KAD3_HUMAN,0.01737064879224225
ABCF3_HUMAN,0.017370938078670742
EVPLL_HUMAN,0.017364587516853408
CCL2_HUMAN,0.017369172884193394
CCL4_HUMAN,0.01736845504723576
SL9A1_HUMAN,0.017368892509617075
CISD3_HUMAN,0.017599392943303926
MTMR1_HUMAN,0.01736804094606837
ODP2_HUMAN,0.01737178871295292
SFPA2_HUMAN,0.0173674985868837
S12A4_HUMAN,0.01736822212887579
S12A3_HUMAN,0.017367557470821166
U2AFM_HUMAN,0.01737031179275483
AQP9_HUMAN,0.01736806946169498
ANXA3_HUMAN,0.01736882660213931
SPDEF_HUMAN,0.017367527079920182
RFC4_HUMAN,0.017371234605900246
PLS2_HUMAN,0.01736814506716753
DAAF1_HUMAN,0.01736930454864729
AT2A3_HUMAN,0.017369382944636344
CLASR_HUMAN,0.017370596298926948
TLR2_HUMAN,0.017369296733364483
K2C5_HUMAN,0.017367970610316263
SUCA_HUMAN,0.017371220017713122
P2RY4_HUMAN,0.017367482031416925
UBXN6_HUMAN,0.017372117512242657
UBP10_HUMAN,0.017371702821385393
SERC1_HUMAN,0.017369271617403495
SYN2_HUMAN,0.017368473680642718
KPCD1_HUMAN,0.017369229076298134
AEDO_HUMAN,0.017368174493536646
RT4I1_HUMAN,0.01736915473044141
UBA1_HUMAN,0.01737093278386056
SNTAN_HUMAN,0.017360486460615696
PDE5A_HUMAN,0.017368856355750716
RBM19_HUMAN,0.017371617707959402
MP2K4_HUMAN,0.017368993888597306
HERC1_HUMAN,0.017370247497715364
TAC2N_HUMAN,0.01736622826915559
LPAR2_HUMAN,0.01736808405769086
CSTFT_HUMAN,0.017371034231627516
ABCG1_HUMAN,0.017369480322928788
SPXN_HUMAN,0.017367503771900952
DERL1_HUMAN,0.017373418639852832
ANXA6_HUMAN,0.017369615939628224
DHYS_HUMAN,0.017370426389413732
CSTF2_HUMAN,0.017371477443422594
CLD4_HUMAN,0.01736810849467719
DNJB9_HUMAN,0.017371944399459327
AT1A4_HUMAN,0.017369057312672662
2AAB_HUMAN,0.017370226906821287
KCJ15_HUMAN,0.017367834934737102
ADRB3_HUMAN,0.017368056531048812
TF_HUMAN,0.017369286814166954
SCNBA_HUMAN,0.017367743162514663
CAPR1_HUMAN,0.017371680321207162
PSMA8_HUMAN,0.017370172285206268
LOXE3_HUMAN,0.017367018413452697
PHX2A_HUMAN,0.017367408342438585
EGR1_HUMAN,0.017369149647092054
CAH8_HUMAN,0.01736815012659832
LMTK2_HUMAN,0.01736773336143873
CAD11_HUMAN,0.017368649712374458
CSRP1_HUMAN,0.017368840256207826
MTNB_HUMAN,0.01736889172410668
CXCL9_HUMAN,0.017368105183585416
P2RX4_HUMAN,0.017367506225471112
BSND_HUMAN,0.01736677636747007
AT2C2_HUMAN,0.017368968683065138
EVPL_HUMAN,0.01736706572537027
CXA8_HUMAN,0.017367887135650285
ADA17_HUMAN,0.017369224148457832
P2RX2_HUMAN,0.017367332625540213
PTPRC_HUMAN,0.017368779713720923
HPS1_HUMAN,0.017365959490711593
VATA_HUMAN,0.017400373437545004
VA0D2_HUMAN,0.017370544104731305
AT2C1_HUMAN,0.01736940136442613
GBRA3_HUMAN,0.017368684516369467
MBL2_HUMAN,0.0173684508563531
DYH5_HUMAN,0.017369094162798224
KCNK3_HUMAN,0.017367605838178948
MUC3A_HUMAN,0.01736619556694565
FOXJ1_HUMAN,0.017368745380442165
CFAI_HUMAN,0.0173682737380297
S26A8_HUMAN,0.017368143707787456
ATP4B_HUMAN,0.01736837544457072
NHS_HUMAN,0.01736770834904186
